,ID number,Sales Date,Sellers County of Origin,Sellers State of Origin,Buyers County of Origin,Buyers State of Origin,Slave Name,Sex,Price,lat0,long0,lat1,long1
8635,13044,1860-08-09,New Orleans,LA,New Orleans,LA,Sandy,0,1095,30.068636,-89.939007,30.068636,-89.939007
8636,13053,1860-08-09,New Orleans,LA,New Orleans,LA,Suzanne,1,1520.89,30.068636,-89.939007,30.068636,-89.939007
8638,13065,1860-08-10,New Orleans,LA,New Orleans,LA,Rebecca,1,1500,30.068636,-89.939007,30.068636,-89.939007
8640,13034,1860-08-11,New Orleans,LA,New Orleans,LA,Jimmy/ James Bimkam,0,1200,30.068636,-89.939007,30.068636,-89.939007
8641,13035,1860-08-11,New Orleans,LA,New Orleans,LA,Wesley Simms,0,1260,30.068636,-89.939007,30.068636,-89.939007
8642,13036,1860-08-11,New Orleans,LA,New Orleans,LA,Jim Harris,0,1250,30.068636,-89.939007,30.068636,-89.939007
8643,13037,1860-08-11,New Orleans,LA,New Orleans,LA,Mary Ann Every,1,650,30.068636,-89.939007,30.068636,-89.939007
8647,13057,1860-08-16,New Orleans,LA,New Orleans,LA,Sally,1,250,30.068636,-89.939007,30.068636,-89.939007
8648,13097,1860-08-16,New Orleans,LA,New Orleans,LA,Ellen,1,1500,30.068636,-89.939007,30.068636,-89.939007
8650,13058,1860-08-17,New Orleans,LA,New Orleans,LA,Eliza,1,1000,30.068636,-89.939007,30.068636,-89.939007
8651,13067,1860-08-17,New Orleans,LA,New Orleans,LA,Bob,0,800,30.068636,-89.939007,30.068636,-89.939007
8652,12212,1860-08-18,New Orleans,LA,New Orleans,LA,Jane,1,1150,30.068636,-89.939007,30.068636,-89.939007
8653,13066,1860-08-18,New Orleans,LA,New Orleans,LA,Nancy,1,550,30.068636,-89.939007,30.068636,-89.939007
8654,13077,1860-08-18,New Orleans,LA,New Orleans,LA,Milley,1,550,30.068636,-89.939007,30.068636,-89.939007
8655,13071,1860-08-20,New Orleans,LA,New Orleans,LA,Leonia,1,1000,30.068636,-89.939007,30.068636,-89.939007
8656,13080,1860-08-20,New Orleans,LA,New Orleans,LA,Julia,1,750,30.068636,-89.939007,30.068636,-89.939007
8658,13064,1860-08-21,New Orleans,LA,New Orleans,LA,Tom Smith,0,450,30.068636,-89.939007,30.068636,-89.939007
8659,13074,1860-08-21,New Orleans,LA,New Orleans,LA,Antoinette,1,1000,30.068636,-89.939007,30.068636,-89.939007
8660,13076,1860-08-21,New Orleans,LA,New Orleans,LA,Nancy,1,200,30.068636,-89.939007,30.068636,-89.939007
8662,13069,1860-08-22,New Orleans,LA,New Orleans,LA,Sally,1,900,30.068636,-89.939007,30.068636,-89.939007
8663,13070,1860-08-22,New Orleans,LA,New Orleans,LA,Jack,0,900,30.068636,-89.939007,30.068636,-89.939007
8664,13072,1860-08-22,New Orleans,LA,New Orleans,LA,Emily,1,300,30.068636,-89.939007,30.068636,-89.939007
8665,13075,1860-08-22,New Orleans,LA,New Orleans,LA,Octavia,1,1200,30.068636,-89.939007,30.068636,-89.939007
8666,12230,1860-08-23,New Orleans,LA,New Orleans,LA,Luxuiny,1,1200,30.068636,-89.939007,30.068636,-89.939007
8667,13177,1860-08-23,New Orleans,LA,New Orleans,LA,Joseph,0,1300,30.068636,-89.939007,30.068636,-89.939007
8669,13082,1860-08-27,New Orleans,LA,New Orleans,LA,Alida,1,1200,30.068636,-89.939007,30.068636,-89.939007
8672,12216,1860-08-28,New Orleans,LA,New Orleans,LA,Mary,1,275,30.068636,-89.939007,30.068636,-89.939007
8673,12218,1860-08-28,New Orleans,LA,New Orleans,LA,Severe,0,1425,30.068636,-89.939007,30.068636,-89.939007
8676,13085,1860-08-29,New Orleans,LA,New Orleans,LA,Augustin,0,950,30.068636,-89.939007,30.068636,-89.939007
8677,12223,1860-08-30,New Orleans,LA,New Orleans,LA,Daniel,0,737.333,30.068636,-89.939007,30.068636,-89.939007
8678,12439,1860-08-30,New Orleans,LA,New Orleans,LA,Iverton,0,1000,30.068636,-89.939007,30.068636,-89.939007
8679,13093,1860-08-30,New Orleans,LA,New Orleans,LA,Jack Hodges,0,500,30.068636,-89.939007,30.068636,-89.939007
8680,13150,1860-08-30,New Orleans,LA,New Orleans,LA,John Gray,0,550,30.068636,-89.939007,30.068636,-89.939007
8681,12224,1860-08-31,New Orleans,LA,New Orleans,LA,Edowie,1,1500,30.068636,-89.939007,30.068636,-89.939007
8682,13086,1860-08-31,New Orleans,LA,New Orleans,LA,Aaron,0,1250,30.068636,-89.939007,30.068636,-89.939007
8683,13087,1860-08-31,New Orleans,LA,New Orleans,LA,Lewis,0,1250,30.068636,-89.939007,30.068636,-89.939007
8684,13088,1860-08-31,New Orleans,LA,New Orleans,LA,Julia,1,775,30.068636,-89.939007,30.068636,-89.939007
8685,13090,1860-08-31,New Orleans,LA,New Orleans,LA,Alick,0,750,30.068636,-89.939007,30.068636,-89.939007
8686,12219,1860-09-03,New Orleans,LA,New Orleans,LA,Antoinette,1,1350,30.068636,-89.939007,30.068636,-89.939007
8687,12220,1860-09-03,New Orleans,LA,New Orleans,LA,Margaret,1,1200,30.068636,-89.939007,30.068636,-89.939007
8688,13092,1860-09-03,New Orleans,LA,New Orleans,LA,Josephine,1,1250,30.068636,-89.939007,30.068636,-89.939007
8689,13100,1860-09-03,New Orleans,LA,New Orleans,LA,Louis,0,1000,30.068636,-89.939007,30.068636,-89.939007
8693,13094,1860-09-05,New Orleans,LA,New Orleans,LA,Lewis,0,1050,30.068636,-89.939007,30.068636,-89.939007
8695,12222,1860-09-06,New Orleans,LA,New Orleans,LA,Jacques,0,750,30.068636,-89.939007,30.068636,-89.939007
8696,13102,1860-09-07,New Orleans,LA,New Orleans,LA,Mary,1,980,30.068636,-89.939007,30.068636,-89.939007
8702,12225,1860-09-11,New Orleans,LA,New Orleans,LA,Alphonse,0,1800,30.068636,-89.939007,30.068636,-89.939007
8703,12226,1860-09-11,New Orleans,LA,New Orleans,LA,Louisa,1,425,30.068636,-89.939007,30.068636,-89.939007
8704,12227,1860-09-11,New Orleans,LA,New Orleans,LA,Laurence,0,1400,30.068636,-89.939007,30.068636,-89.939007
8705,12229,1860-09-11,New Orleans,LA,New Orleans,LA,Margaret,1,500,30.068636,-89.939007,30.068636,-89.939007
8709,12237,1860-09-14,New Orleans,LA,New Orleans,LA,Lucy,1,400,30.068636,-89.939007,30.068636,-89.939007
8717,12245,1860-09-18,New Orleans,LA,New Orleans,LA,Green,0,1250,30.068636,-89.939007,30.068636,-89.939007
8718,13156,1860-09-18,New Orleans,LA,New Orleans,LA,Elisabeth,1,1500,30.068636,-89.939007,30.068636,-89.939007
8721,12233,1860-09-19,New Orleans,LA,New Orleans,LA,Anna Boswell,1,1450,30.068636,-89.939007,30.068636,-89.939007
8722,12234,1860-09-19,New Orleans,LA,New Orleans,LA,William,0,800,30.068636,-89.939007,30.068636,-89.939007
8727,13104,1860-09-20,New Orleans,LA,New Orleans,LA,Mary Ann,1,850,30.068636,-89.939007,30.068636,-89.939007
8729,12238,1860-09-21,New Orleans,LA,New Orleans,LA,Etienne,0,1000,30.068636,-89.939007,30.068636,-89.939007
8735,12241,1860-09-25,New Orleans,LA,New Orleans,LA,Leah,1,1400,30.068636,-89.939007,30.068636,-89.939007
8739,12248,1860-09-25,New Orleans,LA,New Orleans,LA,Lizzy,1,525,30.068636,-89.939007,30.068636,-89.939007
8740,12249,1860-09-25,New Orleans,LA,New Orleans,LA,Thomas,0,1000,30.068636,-89.939007,30.068636,-89.939007
8745,12270,1860-09-26,New Orleans,LA,New Orleans,LA,Charlotte,1,1500,30.068636,-89.939007,30.068636,-89.939007
8746,13401,1860-09-26,New Orleans,LA,New Orleans,LA,Jane,1,450,30.068636,-89.939007,30.068636,-89.939007
8750,12250,1860-09-27,New Orleans,LA,New Orleans,LA,Jacob,0,1000,30.068636,-89.939007,30.068636,-89.939007
8755,13106,1860-10-01,New Orleans,LA,New Orleans,LA,Antoine,0,1200,30.068636,-89.939007,30.068636,-89.939007
8764,13105,1860-10-04,New Orleans,LA,New Orleans,LA,John,0,1200,30.068636,-89.939007,30.068636,-89.939007
8765,13109,1860-10-04,New Orleans,LA,New Orleans,LA,Maria,1,2000,30.068636,-89.939007,30.068636,-89.939007
8766,13118,1860-10-05,New Orleans,LA,New Orleans,LA,Charlotte,1,1100,30.068636,-89.939007,30.068636,-89.939007
8776,5,1860-10-06,New Orleans,LA,New Orleans,LA,John,0,700,30.068636,-89.939007,30.068636,-89.939007
8781,13110,1860-10-09,New Orleans,LA,New Orleans,LA,Emily,1,1000,30.068636,-89.939007,30.068636,-89.939007
8782,13112,1860-10-09,New Orleans,LA,New Orleans,LA,Robert,0,2400,30.068636,-89.939007,30.068636,-89.939007
8783,13116,1860-10-09,New Orleans,LA,New Orleans,LA,Rose,1,300,30.068636,-89.939007,30.068636,-89.939007
8785,13115,1860-10-10,New Orleans,LA,New Orleans,LA,Julia,1,420,30.068636,-89.939007,30.068636,-89.939007
8786,13222,1860-10-10,New Orleans,LA,New Orleans,LA,Frances,1,700,30.068636,-89.939007,30.068636,-89.939007
8794,13119,1860-10-15,New Orleans,LA,New Orleans,LA,St. Jean,0,2550,30.068636,-89.939007,30.068636,-89.939007
8795,13122,1860-10-15,New Orleans,LA,New Orleans,LA,Caroline,1,1200,30.068636,-89.939007,30.068636,-89.939007
8802,13121,1860-10-17,New Orleans,LA,New Orleans,LA,Mancy,1,1000,30.068636,-89.939007,30.068636,-89.939007
8804,13125,1860-10-18,New Orleans,LA,New Orleans,LA,Mary,1,1450,30.068636,-89.939007,30.068636,-89.939007
8807,12251,1860-10-19,New Orleans,LA,New Orleans,LA,Matilda,1,1150,30.068636,-89.939007,30.068636,-89.939007
8821,12403,1860-10-22,New Orleans,LA,New Orleans,LA,Augustin,0,1000,30.068636,-89.939007,30.068636,-89.939007
8825,13133,1860-10-26,New Orleans,LA,New Orleans,LA,Mary,1,1550,30.068636,-89.939007,30.068636,-89.939007
8826,13134,1860-10-26,New Orleans,LA,New Orleans,LA,Jack,0,1550,30.068636,-89.939007,30.068636,-89.939007
8829,13143,1860-10-29,New Orleans,LA,New Orleans,LA,Ned,0,700,30.068636,-89.939007,30.068636,-89.939007
8834,12266,1860-10-31,New Orleans,LA,New Orleans,LA,Catherine,1,210,30.068636,-89.939007,30.068636,-89.939007
8835,13146,1860-10-31,New Orleans,LA,New Orleans,LA,Lucy,1,1125,30.068636,-89.939007,30.068636,-89.939007
8837,13145,1860-11-01,New Orleans,LA,New Orleans,LA,Susan Whiting,1,1650,30.068636,-89.939007,30.068636,-89.939007
8839,12272,1860-11-03,New Orleans,LA,New Orleans,LA,Constance,1,950,30.068636,-89.939007,30.068636,-89.939007
8845,13149,1860-11-07,New Orleans,LA,New Orleans,LA,Jim,0,1000,30.068636,-89.939007,30.068636,-89.939007
8846,12258,1860-11-08,New Orleans,LA,New Orleans,LA,Caroline,1,750,30.068636,-89.939007,30.068636,-89.939007
8847,12262,1860-11-08,New Orleans,LA,New Orleans,LA,Jane,1,150,30.068636,-89.939007,30.068636,-89.939007
8848,13151,1860-11-08,New Orleans,LA,New Orleans,LA,Celestine,1,775,30.068636,-89.939007,30.068636,-89.939007
8850,12274,1860-11-09,New Orleans,LA,New Orleans,LA,Minerva,1,1250,30.068636,-89.939007,30.068636,-89.939007
8851,12361,1860-11-09,New Orleans,LA,New Orleans,LA,Victorine,1,1550,30.068636,-89.939007,30.068636,-89.939007
8853,12257,1860-11-10,New Orleans,LA,New Orleans,LA,Anna,1,1000,30.068636,-89.939007,30.068636,-89.939007
8855,12264,1860-11-10,New Orleans,LA,New Orleans,LA,Isaac,0,1300,30.068636,-89.939007,30.068636,-89.939007
8856,12265,1860-11-10,New Orleans,LA,New Orleans,LA,Matilda,1,1125,30.068636,-89.939007,30.068636,-89.939007
8858,12259,1860-11-12,New Orleans,LA,New Orleans,LA,Charles Smith,0,1600,30.068636,-89.939007,30.068636,-89.939007
8859,12285,1860-11-12,New Orleans,LA,New Orleans,LA,Carter,0,1000,30.068636,-89.939007,30.068636,-89.939007
8860,12286,1860-11-13,New Orleans,LA,New Orleans,LA,Lidia Dorsey,1,1400,30.068636,-89.939007,30.068636,-89.939007
8862,12278,1860-11-16,New Orleans,LA,New Orleans,LA,William,0,1200,30.068636,-89.939007,30.068636,-89.939007
8864,13159,1860-11-16,New Orleans,LA,New Orleans,LA,Eliza,1,1600,30.068636,-89.939007,30.068636,-89.939007
8865,12273,1860-11-17,New Orleans,LA,New Orleans,LA,Prudence,1,800,30.068636,-89.939007,30.068636,-89.939007
8866,12277,1860-11-20,New Orleans,LA,New Orleans,LA,Joe,0,1500,30.068636,-89.939007,30.068636,-89.939007
8868,13163,1860-11-20,New Orleans,LA,New Orleans,LA,Margaret,1,1000,30.068636,-89.939007,30.068636,-89.939007
8869,12308,1860-11-22,New Orleans,LA,New Orleans,LA,Philisy Ann,1,1100,30.068636,-89.939007,30.068636,-89.939007
8871,13166,1860-11-22,New Orleans,LA,New Orleans,LA,Nemours,0,650,30.068636,-89.939007,30.068636,-89.939007
8873,12287,1860-11-23,New Orleans,LA,New Orleans,LA,Rachel,1,700,30.068636,-89.939007,30.068636,-89.939007
8874,12310,1860-11-23,New Orleans,LA,New Orleans,LA,Louisa,1,1200,30.068636,-89.939007,30.068636,-89.939007
8875,12283,1860-11-24,New Orleans,LA,New Orleans,LA,Lizzie,1,1200,30.068636,-89.939007,30.068636,-89.939007
8876,12284,1860-11-24,New Orleans,LA,New Orleans,LA,Henry,0,1200,30.068636,-89.939007,30.068636,-89.939007
8878,12292,1860-11-26,New Orleans,LA,New Orleans,LA,Kitty,1,1250,30.068636,-89.939007,30.068636,-89.939007
8879,12295,1860-11-26,New Orleans,LA,New Orleans,LA,Henry,0,1250,30.068636,-89.939007,30.068636,-89.939007
8880,12352,1860-11-26,New Orleans,LA,New Orleans,LA,Carter,0,750,30.068636,-89.939007,30.068636,-89.939007
8881,12293,1860-11-27,New Orleans,LA,New Orleans,LA,Aimee,1,650,30.068636,-89.939007,30.068636,-89.939007
8882,12294,1860-11-27,New Orleans,LA,New Orleans,LA,Faustin,0,1600,30.068636,-89.939007,30.068636,-89.939007
8884,12309,1860-11-27,New Orleans,LA,New Orleans,LA,Susan,1,1200,30.068636,-89.939007,30.068636,-89.939007
8885,12298,1860-11-28,New Orleans,LA,New Orleans,LA,Jane,1,600,30.068636,-89.939007,30.068636,-89.939007
8886,13400,1860-11-28,New Orleans,LA,New Orleans,LA,Frosine,1,2500,30.068636,-89.939007,30.068636,-89.939007
8887,12297,1860-11-29,New Orleans,LA,New Orleans,LA,Milly,1,1640,30.068636,-89.939007,30.068636,-89.939007
8889,13395,1860-11-30,New Orleans,LA,New Orleans,LA,Leandre,1,1030,30.068636,-89.939007,30.068636,-89.939007
8892,12302,1860-12-01,New Orleans,LA,New Orleans,LA,Cora,1,1800,30.068636,-89.939007,30.068636,-89.939007
8899,13170,1860-12-04,New Orleans,LA,New Orleans,LA,Sarah,1,900,30.068636,-89.939007,30.068636,-89.939007
8900,12306,1860-12-05,New Orleans,LA,New Orleans,LA,Annie,1,1300,30.068636,-89.939007,30.068636,-89.939007
8901,12330,1860-12-08,New Orleans,LA,New Orleans,LA,Armantine,1,1350,30.068636,-89.939007,30.068636,-89.939007
8902,12335,1860-12-08,New Orleans,LA,New Orleans,LA,Harriet,1,1150,30.068636,-89.939007,30.068636,-89.939007
8903,12332,1860-12-10,New Orleans,LA,New Orleans,LA,Patience,1,400,30.068636,-89.939007,30.068636,-89.939007
8905,12331,1860-12-11,New Orleans,LA,New Orleans,LA,Peggy,1,1060,30.068636,-89.939007,30.068636,-89.939007
8906,12333,1860-12-11,New Orleans,LA,New Orleans,LA,Peggy,1,1450,30.068636,-89.939007,30.068636,-89.939007
8913,12448,1860-12-11,New Orleans,LA,New Orleans,LA,Dilsey,1,200,30.068636,-89.939007,30.068636,-89.939007
8923,12344,1860-12-13,New Orleans,LA,New Orleans,LA,Virginie,1,3330,30.068636,-89.939007,30.068636,-89.939007
8935,13223,1860-12-20,New Orleans,LA,New Orleans,LA,Frances,1,800,30.068636,-89.939007,30.068636,-89.939007
8941,12356,1860-12-24,New Orleans,LA,New Orleans,LA,Eliza Taylor,1,1400,30.068636,-89.939007,30.068636,-89.939007
8942,12364,1860-12-24,New Orleans,LA,New Orleans,LA,Hann Strawther,1,1050,30.068636,-89.939007,30.068636,-89.939007
8943,13175,1860-12-24,New Orleans,LA,New Orleans,LA,Maria,1,250,30.068636,-89.939007,30.068636,-89.939007
8946,12357,1860-12-26,New Orleans,LA,New Orleans,LA,Lavinia,1,1100,30.068636,-89.939007,30.068636,-89.939007
8947,12362,1860-12-26,New Orleans,LA,New Orleans,LA,Henry,0,1250,30.068636,-89.939007,30.068636,-89.939007
8948,13188,1860-12-26,New Orleans,LA,New Orleans,LA,Alfred,0,1000,30.068636,-89.939007,30.068636,-89.939007
8949,12358,1860-12-27,New Orleans,LA,New Orleans,LA,Richard Brown,0,1400,30.068636,-89.939007,30.068636,-89.939007
8950,12359,1860-12-27,New Orleans,LA,New Orleans,LA,Martha,1,1300,30.068636,-89.939007,30.068636,-89.939007
8951,12360,1860-12-27,New Orleans,LA,New Orleans,LA,Elisabeth,1,1800,30.068636,-89.939007,30.068636,-89.939007
8955,13167,1860-12-31,New Orleans,LA,New Orleans,LA,Martha,1,1500,30.068636,-89.939007,30.068636,-89.939007
8958,13172,1860-12-31,New Orleans,LA,New Orleans,LA,Delia,1,800,30.068636,-89.939007,30.068636,-89.939007
8959,13187,1860-12-31,New Orleans,LA,New Orleans,LA,Mary,1,590,30.068636,-89.939007,30.068636,-89.939007
8960,13316,1860-12-31,New Orleans,LA,New Orleans,LA,Maria,1,1800,30.068636,-89.939007,30.068636,-89.939007
8963,13176,1861-01-03,New Orleans,LA,New Orleans,LA,Toby,0,1000,30.068636,-89.939007,30.068636,-89.939007
8968,13171,1861-01-05,New Orleans,LA,New Orleans,LA,Hannah,1,1400,30.068636,-89.939007,30.068636,-89.939007
8970,13179,1861-01-05,New Orleans,LA,New Orleans,LA,Catherine,1,1000,30.068636,-89.939007,30.068636,-89.939007
8971,13180,1861-01-05,New Orleans,LA,New Orleans,LA,Louisa,1,770,30.068636,-89.939007,30.068636,-89.939007
8972,13181,1861-01-05,New Orleans,LA,New Orleans,LA,Emily,1,1300,30.068636,-89.939007,30.068636,-89.939007
8976,13178,1861-01-09,New Orleans,LA,New Orleans,LA,William,0,1500,30.068636,-89.939007,30.068636,-89.939007
8979,13183,1861-01-10,New Orleans,LA,New Orleans,LA,Joseph,0,1200,30.068636,-89.939007,30.068636,-89.939007
8983,13182,1861-01-11,New Orleans,LA,New Orleans,LA,Sally,1,275,30.068636,-89.939007,30.068636,-89.939007
8987,13190,1861-01-15,New Orleans,LA,New Orleans,LA,Cinthia/ Cinthie,1,500,30.068636,-89.939007,30.068636,-89.939007
8988,13201,1861-01-16,New Orleans,LA,New Orleans,LA,Catherine,1,1650,30.068636,-89.939007,30.068636,-89.939007
8990,13203,1861-01-17,New Orleans,LA,New Orleans,LA,Martha,1,1300,30.068636,-89.939007,30.068636,-89.939007
8991,13231,1861-01-17,New Orleans,LA,New Orleans,LA,Agnes,1,1485,30.068636,-89.939007,30.068636,-89.939007
8992,13211,1861-01-18,New Orleans,LA,New Orleans,LA,Blache/ Michel,0,1150,30.068636,-89.939007,30.068636,-89.939007
8993,13215,1861-01-18,New Orleans,LA,New Orleans,LA,Caroline,1,900,30.068636,-89.939007,30.068636,-89.939007
8994,13205,1861-01-19,New Orleans,LA,New Orleans,LA,Eliza,1,1000,30.068636,-89.939007,30.068636,-89.939007
9002,13214,1861-01-24,New Orleans,LA,New Orleans,LA,King,0,1350,30.068636,-89.939007,30.068636,-89.939007
9003,13217,1861-01-24,New Orleans,LA,New Orleans,LA,Susan,1,1250,30.068636,-89.939007,30.068636,-89.939007
9004,13218,1861-01-24,New Orleans,LA,New Orleans,LA,William,0,900,30.068636,-89.939007,30.068636,-89.939007
9005,13219,1861-01-24,New Orleans,LA,New Orleans,LA,Rachel,1,900,30.068636,-89.939007,30.068636,-89.939007
9006,13220,1861-01-24,New Orleans,LA,New Orleans,LA,Mary,1,800,30.068636,-89.939007,30.068636,-89.939007
9007,13221,1861-01-24,New Orleans,LA,New Orleans,LA,Bella,1,1500,30.068636,-89.939007,30.068636,-89.939007
9008,13229,1861-01-24,New Orleans,LA,New Orleans,LA,Hannah,1,900,30.068636,-89.939007,30.068636,-89.939007
9018,12369,1861-01-29,New Orleans,LA,New Orleans,LA,Jerry,0,825,30.068636,-89.939007,30.068636,-89.939007
9019,13230,1861-01-29,New Orleans,LA,New Orleans,LA,Nancy/ Marceline,1,305,30.068636,-89.939007,30.068636,-89.939007
9020,13232,1861-01-29,New Orleans,LA,New Orleans,LA,Sam,0,1150,30.068636,-89.939007,30.068636,-89.939007
9025,13235,1861-01-30,New Orleans,LA,New Orleans,LA,Estelle,1,500,30.068636,-89.939007,30.068636,-89.939007
9026,13280,1861-01-30,New Orleans,LA,New Orleans,LA,Clara,1,725,30.068636,-89.939007,30.068636,-89.939007
9027,12367,1861-01-31,New Orleans,LA,New Orleans,LA,Negro,0,500,30.068636,-89.939007,30.068636,-89.939007
9028,12368,1861-01-31,New Orleans,LA,New Orleans,LA,Julia,1,700,30.068636,-89.939007,30.068636,-89.939007
9029,12372,1861-01-31,New Orleans,LA,New Orleans,LA,Fillis Beasley,1,1150,30.068636,-89.939007,30.068636,-89.939007
9030,12394,1861-01-31,New Orleans,LA,New Orleans,LA,Perry Thomas,0,1412,30.068636,-89.939007,30.068636,-89.939007
9031,12395,1861-01-31,New Orleans,LA,New Orleans,LA,George H. Hooper,0,1413,30.068636,-89.939007,30.068636,-89.939007
9032,13237,1861-01-31,New Orleans,LA,New Orleans,LA,Eliza,1,1050,30.068636,-89.939007,30.068636,-89.939007
9034,12447,1861-02-01,New Orleans,LA,New Orleans,LA,Tazewell,0,1496.38,30.068636,-89.939007,30.068636,-89.939007
9038,12442,1861-02-04,New Orleans,LA,New Orleans,LA,0,1,600,30.068636,-89.939007,30.068636,-89.939007
9039,13238,1861-02-04,New Orleans,LA,New Orleans,LA,Milly,1,400,30.068636,-89.939007,30.068636,-89.939007
9042,13242,1861-02-06,New Orleans,LA,New Orleans,LA,William,0,1250,30.068636,-89.939007,30.068636,-89.939007
9044,12376,1861-02-07,New Orleans,LA,New Orleans,LA,Maria,1,300,30.068636,-89.939007,30.068636,-89.939007
9045,13250,1861-02-07,New Orleans,LA,New Orleans,LA,Frank,0,1200,30.068636,-89.939007,30.068636,-89.939007
9048,12381,1861-02-09,New Orleans,LA,New Orleans,LA,Charlotte,1,710,30.068636,-89.939007,30.068636,-89.939007
9050,13240,1861-02-09,New Orleans,LA,New Orleans,LA,Ursule Furlony/ Rachel,1,250,30.068636,-89.939007,30.068636,-89.939007
9051,12382,1861-02-11,New Orleans,LA,New Orleans,LA,Harriet,1,990,30.068636,-89.939007,30.068636,-89.939007
9052,12386,1861-02-11,New Orleans,LA,New Orleans,LA,Theodore,0,200,30.068636,-89.939007,30.068636,-89.939007
9053,12389,1861-02-11,New Orleans,LA,New Orleans,LA,Elisabeth,1,1105,30.068636,-89.939007,30.068636,-89.939007
9054,12390,1861-02-11,New Orleans,LA,New Orleans,LA,Adam,0,500,30.068636,-89.939007,30.068636,-89.939007
9055,12384,1861-02-12,New Orleans,LA,New Orleans,LA,Martha,1,1300,30.068636,-89.939007,30.068636,-89.939007
9057,13243,1861-02-12,New Orleans,LA,New Orleans,LA,Nancy,1,450,30.068636,-89.939007,30.068636,-89.939007
9058,13244,1861-02-12,New Orleans,LA,New Orleans,LA,Calistae,1,530,30.068636,-89.939007,30.068636,-89.939007
